username,country,score,date_written,positive,negative,tags,hotel
Daria,España,1.0,Escrito en 2 de abril de 2023,-,"1)viajamos con un perro y nos dieron una habitación absolutamente muerta, rayada y con moho.  nuestros padres, para quienes también reservé una habitación, la recibieron en perfectas condiciones.  esto es una falta de respeto para los dueños de perros, ¡es mejor no permitir animales en absoluto!  entonces habríamos encontrado un lugar mejor para vivir que esta pesadilla.  No entiendo por qué pagué tanto por una habitación destrozada sin cama en la esquina sin ventanas.  es terrible, vergüenza.  
2)en el sitio nos cobraron 200 euros más que en Booking.com.  Pasé mucho tiempo averiguando que era una fianza que regresaría.
3)el desayuno también es terrible, solo una lonchera con comida seca, encontraremos mejor en el supermercado cercano.  
Nunca voy a volver allí de nuevo.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",BilbaoMuseo
Anónimo,España,8.0,Escrito en 20 de octubre de 2025,"La ubicación era perfecta, las instalaciones limpias y muy comodo.","Hechamos en falta algunos utensilios de cocina, como unas tijeras o un cuchillo para poder cocinar en la cocina. En el baño, no teníamos jabón de cuerpo.","['•Viaje de ocio', '•Grupo', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",BilbaoMuseo
Alberto,España,10.0,Escrito en 12 de diciembre de 2025,,,"['•Viaje de ocio', '•Persona que viaja sola', '•Apartamento de 1 dormitorio', '•Estancia de 3 noches', '•Enviado por móvil']",BilbaoMuseo
Carlos,España,7.0,Escrito en 26 de octubre de 2025,,,"['•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",BilbaoMuseo
Ana,España,10.0,Escrito en 5 de octubre de 2023,,,"['•Viaje de negocios', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaoMuseo
Santceloni,España,10.0,Escrito en 20 de septiembre de 2023,,,"['•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaoMuseo
Edita,España,10.0,Escrito en 17 de septiembre de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaoMuseo
Manolo,España,9.0,Escrito en 7 de septiembre de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche']",BilbaoMuseo
Tomás,España,8.0,Escrito en 5 de septiembre de 2023,,,"['•Viaje de ocio', '•Grupo', '•Estudio', '•Estancia de 2 noches']",BilbaoMuseo
Nicolás,España,9.0,Escrito en 30 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",BilbaoMuseo
Beatriz,España,9.0,Escrito en 28 de agosto de 2023,,,"['•Viaje de ocio', '•Grupo', '•Estudio', '•Estancia de 3 noches']",BilbaoMuseo
Estefania,España,10.0,Escrito en 31 de julio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaoMuseo
Maria,España,8.0,Escrito en 21 de julio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",BilbaoMuseo
Paula,España,9.0,Escrito en 7 de julio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches']",BilbaoMuseo
Victoria,España,10.0,Escrito en 6 de julio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaoMuseo
Joaquina,España,8.0,Escrito en 29 de junio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaoMuseo
Alba,España,10.0,Escrito en 28 de junio de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaoMuseo
Ines,España,9.0,Escrito en 25 de junio de 2023,,,"['•Viaje de ocio', '•Grupo de amigos', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaoMuseo
Teresa,España,10.0,Escrito en 23 de junio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaoMuseo
Lidia,España,8.0,Escrito en 23 de junio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche']",BilbaoMuseo
Franxiscote,España,7.0,Escrito en 20 de junio de 2023,,,"['•Viaje de ocio', '•Grupo de amigos', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaoMuseo
Mar,España,10.0,Escrito en 17 de junio de 2023,,,"['•Viaje de ocio', '•Grupo', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaoMuseo
Arantxa,España,9.0,Escrito en 4 de junio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",BilbaoMuseo
García,España,10.0,Escrito en 1 de junio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaoMuseo
Gaspar,España,8.0,Escrito en 31 de mayo de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",BilbaoMuseo
Lyuben,España,10.0,Escrito en 30 de mayo de 2023,,,"['•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaoMuseo
Conde,España,8.0,Escrito en 24 de mayo de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",BilbaoMuseo
Baena,España,8.0,Escrito en 15 de mayo de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']",BilbaoMuseo
Staback,España,10.0,Escrito en 6 de mayo de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaoMuseo
Jaime,España,9.0,Escrito en 11 de diciembre de 2025,"El apartamento estaba muy limpio y nuevo. Se encuentra en buena zona, cerca del centro.",No hay zona gratuita para aparcar cerca pero no sale muy caro el estacionamiento.,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche']",BilbaolaVieja
Anna,España,9.0,Escrito en 19 de noviembre de 2025,"La ubicación es perfecta, estabamoa a 10 minutos andando del centro del casco viejo de Bilbao y al igual del rio Nervion, una maravilla.
Dentro del estudio fue todo perfecto, esta bien equipado para cocinar, lavar... sin necesidad de moverse del estudio",,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 5 noches', '•Enviado por móvil']",BilbaolaVieja
Lorena,España,8.0,Escrito en 27 de octubre de 2025,Estaba muy limpio todo y nuevas las instalaciones. Fuimos 6 personas y la perrita y el apartamento era amplio.,"El sofá cama muy incómodo. Y se fue la luz unas cuantas veces por la tarde noche al igual que a los vecinos de al lado. 
Además no nos dejaron papel higiénico en ningún baño, por lo demás bien estaba muy limpio y cuidado todo.","['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaolaVieja
Maria,España,7.0,Escrito en 5 de octubre de 2025,"Muy buena ubicación y servicios, muy limpio , todo muy completo , el sofá cama no es cómodo , las camas de las habitaciones muy bien",Sofá cama no es cómodo para dormir,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaolaVieja
Cristina,España,8.0,Escrito en 25 de agosto de 2025,Es cómodo y muy limpio.,"Para llegar con maletas andando, la zona está en cuesta. Pero el apartamento tiene ascensor y es cómodo.","['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaolaVieja
Alberto,España,9.0,Escrito en 13 de agosto de 2025,"Limpio,bien aprovechado el espacio y bien ubicado",Al ser un estudio se quedaba un poco pequeño para dos personas y una mascota.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",BilbaolaVieja
M,España,8.0,Escrito en 20 de julio de 2025,"Tiene un par de supermercados alrededor, en pocos minutos a pie tienes el Mercado de la Ribera y el casco viejo, y también al otro lado el Bilbao Arena.",El sofá cama es horrible como sofá. Como cama no lo probamos. Está en el borde de una zona un poco regular con mucha inmigración.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 6 noches', '•Enviado por móvil']",BilbaolaVieja
Isabel,España,7.0,Escrito en 14 de julio de 2025,"Apartamento limpio y cerca del centro,bien equipado","El sofá cama era horrible, imposible dormir en él. La localización es buena pero no el barrio en el q se encuentra. Vimos una pelea con barra de metal, gritos, vecinos tirando basura a la calle.....hay q tener cuidado por la zona","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 4 noches', '•Enviado por móvil']",BilbaolaVieja
Marta,España,7.0,Escrito en 29 de junio de 2025,,El sofá-cama es un poco incómodo,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaolaVieja
Alejandro,España,9.0,Escrito en 24 de junio de 2025,Todo correcto buena ubicación,Lo complicado de aparcar si vienes con coche,"['•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",BilbaolaVieja
Francisca,España,7.0,Escrito en 11 de junio de 2025,Comodidad,No tenía platos para poder comer y las instalaciones estaban sucias.,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaolaVieja
Pablo,Panamá,7.0,Escrito en 9 de junio de 2025,me gusto que hayan considerado los perritos que al final no los lleve.pero habian preparado todo,"el sofa cama muy malo, siendo 4 personas solo nos dejaron 2 capsulas de cafe","['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche']",BilbaolaVieja
Almudena,España,8.0,Escrito en 22 de mayo de 2025,La limpieza y la ubicación,Las sartenes que tenían no eran aptas para la vitro y no pudimos cocinar,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches']",BilbaolaVieja
Mónica,España,7.0,Escrito en 18 de mayo de 2025,"Limpieza del apartamento.
Habitaciones amplias y 2 baños",Ubicación y poco sitio para aparcar,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaolaVieja
Marina,España,9.0,Escrito en 1 de mayo de 2025,"La limpieza 
La localización 
Los detalles de regalo
La gestión de check in y check out",Las almohadas,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaolaVieja
Marina,España,7.0,Escrito en 30 de marzo de 2025,,"El sofá cama era MUY incomodo, y las camas no tanto pero tambien","['•Viaje de ocio', '•Grupo', '•Apartamento con terraza', '•Estancia de 2 noches', '•Enviado por móvil']",BilbaolaVieja
José,España,8.0,Escrito en 17 de marzo de 2025,"Es un piso funcional para hacer turismo de ciudad y la entrada es autónoma.
Habitaciones cómodas pero el sofá cama no lo recomiendo",Sofá cama no lo recomiendo.,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaolaVieja
Esmeralda,España,9.0,Escrito en 6 de marzo de 2025,"Apartamento cómodo, camas muy cómodas. Estaba todo limpio y está ubicado muy cerca del casco viejo.",,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaolaVieja
Francisco,España,9.0,Escrito en 1 de marzo de 2025,Su limpieza y comodidad.,Todo nos gustó.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 6 noches', '•Enviado por móvil']",BilbaolaVieja
Jose,España,9.0,Escrito en 23 de febrero de 2025,El estado y limpieza de las instalaciones,La situacion del hotel demasiado cerca de zona algo conflictiva,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaolaVieja
Alejandra,España,9.0,Escrito en 22 de febrero de 2025,,Que lás habitaciones no tengan seguro y que no tienen aparcamiento,"['•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaolaVieja
María,España,7.0,Escrito en 17 de febrero de 2025,"El estudio era agradable y estaba muy limpio, para los días que fueron cumplió las necesidades básicas que te puede ofrecer un apartamento en una ciudad centro.","La cama nos pareció un poco incómoda y echamos de menos trapos de cocina. Esto no tiene nada que ver con el apartamento como tal, pero la gente de las otras habitaciones hacía mucho ruido y costaba conciliar el sueño porque los sonidos se escuchaban a la perfección, además de los portazos cuando la gente llegaba.","['•Viaje de negocios', '•Grupo', '•Estudio', '•Estancia de 4 noches']",BilbaolaVieja
Maria,España,9.0,Escrito en 17 de febrero de 2025,,"Me faltó contar con una escoba y recogedor por si se rompiese algún vaso o por pura limpieza al estar varios días allí pero por el resto la estacia fue excelente, tanto por la comodidad del apartamento como por la limpieza al entrar de todo","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']",BilbaolaVieja
Francisco,España,8.0,Escrito en 4 de febrero de 2025,La limpieza y poder acceder al apartamento de forma sencilla y antes de la hora con el early chek-in,Un poco justo de espacio y no tiene parking,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaolaVieja
Elba,España,9.0,Escrito en 13 de enero de 2024,"Muy acogedor, limpio, cálido.",En esta época de invierno creo que no necesitaba aire acondicionado.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaolaVieja
Fuster,España,8.0,Escrito en 8 de enero de 2024,"La ubicación, la limpieza, la decoración y el detalle de bienvenida",,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",BilbaolaVieja
